"Car","Class","Driver","Lap","Lap Time","Session Time","Flag","Location","S01","S02","S03","S04","S05","S06","S07","S08","SPS"
"67","GTLM","Ryan Briscoe","89","51.931","1:22:20.288","Green","Track","0.459","0.819","9.695","10.448","13.398","5.317","9.076","2.719","150.896"
"4","GTLM","Oliver Gavin","89","51.712","1:22:25.586","Green","Track","0.459","0.821","9.825","10.399","13.320","5.228","8.952","2.708","150.896"
"24","GTLM","Jesse Krohn","89","52.458","1:22:27.362","Green","Track","0.459","0.818","10.079","10.611","13.570","5.323","8.904","2.694","150.896"
"15","GTD","Jack Hawksworth","86","53.736","1:22:28.656","Green","Track","0.477","0.848","10.392","10.672","14.007","5.386","9.198","2.756","145.202"
"14","GTD","Kyle Marcelli","86","55.261","1:22:30.079","Green","Track","0.474","0.865","10.910","10.965","14.183","5.587","9.478","2.799","146.121"
"911","GTLM","Nick Tandy","89","51.631","1:22:37.632","Green","Track","0.463","0.826","9.649","10.276","13.403","5.250","9.024","2.740","149.593"
"48","GTD","Madison Snow","87","53.590","1:22:42.096","Green","Track","0.474","0.847","10.001","10.797","13.782","5.508","9.365","2.816","146.121"
"25","GTLM","Alexander Sims","88","1:02.346","1:22:54.734","Green","Track","0.000","0.000","13.091","11.324","14.095","5.474","9.238","2.743","0.000"
"3","GTLM","Jan Magnussen","90","52.579","1:22:55.421","Green","Track","0.462","0.823","9.748","10.345","13.541","5.645","9.300","2.715","149.916"
"63","GTD","Gunnar Jeannette","87","55.488","1:22:55.453","Green","Track","0.473","0.845","10.768","11.477","14.063","5.663","9.399","2.800","146.430"
"58","GTD","Christina Nielsen","87","54.086","1:22:57.839","Green","Track","0.477","0.851","10.239","10.783","13.774","5.597","9.552","2.813","145.202"
"912","GTLM","Earl Bamber","90","51.684","1:22:58.670","Green","Track","0.467","0.829","9.888","10.288","13.335","5.219","8.957","2.701","148.311"
"66","GTLM","Joey Hand","90","51.927","1:23:01.336","Green","Track","0.457","0.815","9.625","10.338","13.385","5.349","9.235","2.723","151.557"
"44","GTD","Andy Lally","87","54.404","1:23:01.288","Green","Track","0.507","0.912","10.502","10.802","14.003","5.494","9.373","2.811","136.610"
"33","GTD","Jeroen Bleekemolen","87","53.830","1:23:11.102","Green","Track","0.474","0.846","10.176","10.844","13.784","5.530","9.378","2.798","146.121"
"86","GTD","Alvaro Parente","87","53.921","1:23:11.658","Green","Track","0.473","0.845","10.140","10.924","13.961","5.447","9.339","2.792","146.430"
"67","GTLM","Ryan Briscoe","90","52.181","1:23:12.469","Green","Track","0.461","0.821","9.758","10.465","13.495","5.350","9.114","2.717","150.242"
"4","GTLM","Oliver Gavin","90","51.689","1:23:17.275","Green","Track","0.460","0.823","9.866","10.442","13.278","5.211","8.908","2.701","150.568"
"24","GTLM","Jesse Krohn","90","52.309","1:23:19.671","Green","Track","0.457","0.816","9.877","10.400","13.678","5.385","8.988","2.708","151.557"
"15","GTD","Jack Hawksworth","87","52.706","1:23:21.362","Green","Track","0.470","0.839","9.695","10.517","13.981","5.320","9.123","2.761","147.365"
"14","GTD","Kyle Marcelli","87","54.616","1:23:24.695","Green","Track","0.472","0.843","10.410","10.894","14.197","5.535","9.455","2.810","146.740"
"911","GTLM","Nick Tandy","90","51.663","1:23:29.295","Green","Track","0.466","0.833","9.747","10.291","13.285","5.275","9.038","2.728","148.630"
"48","GTD","Madison Snow","88","53.457","1:23:35.553","Green","Track","0.480","0.854","9.982","10.709","13.746","5.508","9.351","2.827","144.295"
"25","GTLM","Alexander Sims","89","52.839","1:23:47.573","Green","Track","0.465","0.854","10.151","10.746","13.607","5.342","8.975","2.699","148.949"
"3","GTLM","Jan Magnussen","91","52.466","1:23:47.887","Green","Track","0.462","0.825","9.967","10.517","13.569","5.369","9.052","2.705","149.916"
"63","GTD","Gunnar Jeannette","88","54.353","1:23:49.806","Green","Track","0.475","0.846","10.542","10.877","13.897","5.542","9.385","2.789","145.813"
"912","GTLM","Earl Bamber","91","52.468","1:23:51.138","Green","Track","0.459","0.827","9.790","10.544","13.817","5.261","9.043","2.727","150.896"
"58","GTD","Christina Nielsen","88","54.880","1:23:52.719","Green","Track","0.475","0.847","10.143","10.774","14.500","5.711","9.606","2.824","145.813"
"66","GTLM","Joey Hand","91","51.782","1:23:53.118","Green","Track","0.460","0.822","9.928","10.276","13.419","5.237","8.941","2.699","150.568"
"44","GTD","Andy Lally","88","54.447","1:23:55.735","Green","Track","0.478","0.893","10.607","10.792","13.879","5.530","9.461","2.807","144.898"
"33","GTD","Jeroen Bleekemolen","88","53.761","1:24:04.863","Green","Track","0.474","0.845","10.144","10.802","13.822","5.485","9.395","2.794","146.121"
"67","GTLM","Ryan Briscoe","91","52.872","1:24:05.341","Green","Track","0.459","0.818","9.833","10.576","13.852","5.430","9.182","2.722","150.896"
"86","GTD","Alvaro Parente","88","54.391","1:24:06.049","Green","Track","0.473","0.842","10.074","10.842","14.054","5.784","9.511","2.811","146.430"
"4","GTLM","Oliver Gavin","91","51.901","1:24:09.176","Green","Track","0.459","0.819","9.781","10.469","13.466","5.225","8.981","2.701","150.896"
"24","GTLM","Jesse Krohn","91","51.981","1:24:11.652","Green","Track","0.459","0.817","9.777","10.428","13.582","5.285","8.937","2.696","150.896"
"15","GTD","Jack Hawksworth","88","52.563","1:24:13.925","Green","Track","0.468","0.836","9.672","10.452","13.871","5.324","9.174","2.766","147.994"
"14","GTD","Kyle Marcelli","88","54.620","1:24:19.315","Green","Track","0.475","0.852","10.455","10.918","14.149","5.516","9.454","2.801","145.813"
"911","GTLM","Nick Tandy","91","51.685","1:24:20.980","Green","Track","0.462","0.835","9.794","10.283","13.335","5.236","9.003","2.737","149.916"
"48","GTD","Madison Snow","89","53.293","1:24:28.846","Green","Track","0.480","0.856","9.983","10.678","13.717","5.412","9.366","2.801","144.295"
"25","GTLM","Alexander Sims","90","51.757","1:24:39.330","Green","Track","0.458","0.816","9.701","10.562","13.443","5.279","8.833","2.665","151.226"
"3","GTLM","Jan Magnussen","92","51.792","1:24:39.679","Green","Track","0.458","0.818","9.802","10.424","13.381","5.334","8.900","2.675","151.226"
"63","GTD","Gunnar Jeannette","89","53.843","1:24:43.649","Green","Track","0.473","0.843","10.173","10.847","13.861","5.554","9.330","2.762","146.430"
"912","GTLM","Earl Bamber","92","52.597","1:24:43.735","Green","Track","0.461","0.823","9.755","10.368","13.633","5.608","9.230","2.719","150.242"
"66","GTLM","Joey Hand","92","52.078","1:24:45.196","Green","Track","0.457","0.820","10.095","10.465","13.433","5.255","8.876","2.677","151.557"
"58","GTD","Christina Nielsen","89","54.903","1:24:47.622","Green","Track","0.477","0.850","10.322","11.263","14.032","5.624","9.529","2.806","145.202"
"44","GTD","Andy Lally","89","53.939","1:24:49.674","Green","Track","0.474","0.844","10.177","10.822","13.889","5.515","9.416","2.802","146.121"
"67","GTLM","Ryan Briscoe","92","52.453","1:24:57.794","Green","Track","0.461","0.821","9.880","10.646","13.546","5.307","9.084","2.708","150.242"
"33","GTD","Jeroen Bleekemolen","89","54.463","1:24:59.326","Green","Track","0.473","0.844","10.153","11.126","14.065","5.557","9.457","2.788","146.430"
"86","GTD","Alvaro Parente","89","53.859","1:24:59.908","Green","Track","0.475","0.847","10.141","10.855","13.880","5.464","9.408","2.789","145.813"
"4","GTLM","Oliver Gavin","92","51.805","1:25:00.981","Green","Track","0.459","0.821","9.744","10.517","13.366","5.259","8.959","2.680","150.896"
"24","GTLM","Jesse Krohn","92","51.923","1:25:03.575","Green","Track","0.457","0.814","9.752","10.355","13.691","5.283","8.882","2.689","151.557"
"15","GTD","Jack Hawksworth","89","52.706","1:25:06.631","Green","Track","0.470","0.840","9.658","10.525","13.924","5.352","9.180","2.757","147.365"
"911","GTLM","Nick Tandy","92","53.390","1:25:14.370","Green","Track","0.463","0.830","9.750","10.328","14.614","5.507","9.171","2.727","149.593"
"14","GTD","Kyle Marcelli","89","55.918","1:25:15.233","Green","Track","0.474","0.845","10.400","10.878","15.061","5.882","9.575","2.803","146.121"
"48","GTD","Madison Snow","90","53.272","1:25:22.118","Green","Track","0.476","0.849","9.936","10.731","13.725","5.441","9.319","2.795","145.507"
"25","GTLM","Alexander Sims","91","51.227","1:25:30.557","Green","Track","0.454","0.810","9.620","10.438","13.335","5.169","8.748","2.653","152.558"
"3","GTLM","Jan Magnussen","93","51.577","1:25:31.256","Green","Track","0.453","0.811","9.729","10.395","13.321","5.262","8.920","2.686","152.895"
"912","GTLM","Earl Bamber","93","51.671","1:25:35.406","Green","Track","0.461","0.821","9.903","10.289","13.341","5.228","8.930","2.698","150.242"
"66","GTLM","Joey Hand","93","52.096","1:25:37.292","Green","Track","0.454","0.813","9.666","10.456","13.701","5.287","9.018","2.701","152.558"
"63","GTD","Gunnar Jeannette","90","54.823","1:25:38.472","Green","Track","0.469","0.837","10.471","10.941","14.338","5.603","9.385","2.779","147.679"
"58","GTD","Christina Nielsen","90","54.234","1:25:41.856","Green","Track","0.475","0.846","10.243","10.829","13.921","5.489","9.606","2.825","145.813"
"44","GTD","Andy Lally","90","53.977","1:25:43.651","Green","Track","0.473","0.844","10.198","10.777","13.975","5.517","9.404","2.789","146.430"
"67","GTLM","Ryan Briscoe","93","51.950","1:25:49.744","Green","Track","0.459","0.818","9.761","10.445","13.412","5.305","9.038","2.712","150.896"
"33","GTD","Jeroen Bleekemolen","90","53.873","1:25:53.199","Green","Track","0.472","0.842","10.171","10.797","13.874","5.503","9.417","2.797","146.740"
"4","GTLM","Oliver Gavin","93","52.674","1:25:53.655","Green","Track","0.455","0.813","9.810","10.613","13.638","5.513","9.132","2.700","152.223"
"86","GTD","Alvaro Parente","90","54.482","1:25:54.390","Green","Track","0.472","0.840","10.143","10.921","13.885","5.934","9.490","2.797","146.740"
"24","GTLM","Jesse Krohn","93","52.090","1:25:55.665","Green","Track","0.455","0.812","9.781","10.409","13.692","5.323","8.932","2.686","152.223"
"15","GTD","Jack Hawksworth","90","52.829","1:25:59.460","Green","Track","0.468","0.836","9.779","10.589","13.938","5.340","9.133","2.746","147.994"
"911","GTLM","Nick Tandy","93","51.810","1:26:06.180","Green","Track","0.468","0.827","9.830","10.304","13.352","5.288","9.026","2.715","147.994"
"14","GTD","Kyle Marcelli","90","55.202","1:26:10.435","Green","Track","0.472","0.844","10.467","10.947","14.509","5.630","9.532","2.801","146.740"
"48","GTD","Madison Snow","91","53.338","1:26:15.456","Green","Track","0.474","0.847","9.973","10.750","13.737","5.455","9.310","2.792","146.121"
"25","GTLM","Alexander Sims","92","51.298","1:26:21.855","Green","Track","0.452","0.807","9.596","10.474","13.319","5.205","8.794","2.651","153.233"
"3","GTLM","Jan Magnussen","94","51.459","1:26:22.715","Green","Track","0.457","0.814","9.683","10.395","13.313","5.210","8.902","2.685","151.557"
"912","GTLM","Earl Bamber","94","51.313","1:26:26.719","Green","Track","0.458","0.818","9.664","10.277","13.321","5.218","8.880","2.677","151.226"
"66","GTLM","Joey Hand","94","51.609","1:26:28.901","Green","Track","0.458","0.818","9.679","10.393","13.384","5.272","8.923","2.682","151.226"
"63","GTD","Gunnar Jeannette","91","53.659","1:26:32.131","Green","Track","0.471","0.840","10.168","10.845","13.776","5.442","9.346","2.771","147.052"
"58","GTD","Christina Nielsen","91","53.983","1:26:35.839","Green","Track","0.477","0.851","10.156","10.954","13.741","5.503","9.506","2.795","145.202"
"44","GTD","Andy Lally","91","53.757","1:26:37.408","Green","Track","0.471","0.839","10.166","10.744","13.918","5.499","9.343","2.777","147.052"
"67","GTLM","Ryan Briscoe","94","52.116","1:26:41.860","Green","Track","0.458","0.819","9.741","10.490","13.448","5.378","9.077","2.705","151.226"
"4","GTLM","Oliver Gavin","94","53.391","1:26:47.046","Green","Track","0.457","0.819","9.989","10.822","13.847","5.581","9.168","2.708","151.557"
"33","GTD","Jeroen Bleekemolen","91","54.655","1:26:47.854","Green","Track","0.473","0.844","10.138","10.922","13.979","5.887","9.613","2.799","146.430"
"86","GTD","Alvaro Parente","91","53.959","1:26:48.349","Green","Track","0.473","0.842","10.141","10.895","13.892","5.521","9.409","2.786","146.430"
"24","GTLM","Jesse Krohn","94","52.740","1:26:48.405","Green","Track","0.454","0.811","9.775","10.483","13.795","5.506","9.200","2.716","152.558"
"15","GTD","Jack Hawksworth","91","52.844","1:26:52.304","Green","Track","0.466","0.833","9.774","10.561","13.958","5.367","9.134","2.751","148.630"
"911","GTLM","Nick Tandy","94","51.504","1:26:57.684","Green","Track","0.462","0.825","9.724","10.274","13.283","5.256","8.967","2.713","149.916"
"14","GTD","Kyle Marcelli","91","54.856","1:27:05.291","Green","Track","0.473","0.844","10.382","10.984","14.318","5.592","9.474","2.789","146.430"
"48","GTD","Madison Snow","92","53.526","1:27:08.982","Green","Track","0.475","0.847","10.050","10.856","13.738","5.471","9.309","2.780","145.813"
"25","GTLM","Alexander Sims","93","51.281","1:27:13.136","Green","Track","0.452","0.814","9.641","10.348","13.306","5.236","8.826","2.658","153.233"
"3","GTLM","Jan Magnussen","95","51.876","1:27:14.591","Green","Track","0.457","0.814","9.775","10.361","13.402","5.366","9.008","2.693","151.557"
"912","GTLM","Earl Bamber","95","51.181","1:27:17.900","Green","Track","0.456","0.817","9.630","10.221","13.212","5.239","8.919","2.687","151.889"
"66","GTLM","Joey Hand","95","51.564","1:27:20.465","Green","Track","0.456","0.814","9.611","10.357","13.412","5.234","8.992","2.688","151.889"
"63","GTD","Gunnar Jeannette","92","53.808","1:27:25.939","Green","Track","0.471","0.840","10.148","10.937","13.835","5.459","9.343","2.775","147.052"
"58","GTD","Christina Nielsen","92","54.419","1:27:30.258","Green","Track","0.474","0.845","10.308","10.839","13.958","5.569","9.612","2.814","146.121"
"44","GTD","Andy Lally","92","53.797","1:27:31.205","Green","Track","0.470","0.838","10.238","10.695","13.943","5.501","9.339","2.773","147.365"
"67","GTLM","Ryan Briscoe","95","52.260","1:27:34.120","Green","Track","0.459","0.817","9.739","10.576","13.505","5.378","9.078","2.708","150.896"
"4","GTLM","Oliver Gavin","95","51.915","1:27:38.961","Green","Track","0.460","0.822","9.754","10.509","13.450","5.265","8.956","2.699","150.568"
"33","GTD","Jeroen Bleekemolen","92","53.954","1:27:41.808","Green","Track","0.471","0.843","10.183","10.899","13.832","5.539","9.407","2.780","147.052"
"24","GTLM","Jesse Krohn","95","53.508","1:27:41.913","Green","Track","0.458","0.816","9.974","10.804","13.874","5.549","9.308","2.725","151.226"
"86","GTD","Alvaro Parente","92","54.288","1:27:42.637","Green","Track","0.473","0.847","10.498","10.916","13.907","5.500","9.370","2.777","146.430"
"15","GTD","Jack Hawksworth","92","52.846","1:27:45.150","Green","Track","0.471","0.840","9.778","10.531","13.959","5.383","9.132","2.752","147.052"
"911","GTLM","Nick Tandy","95","51.460","1:27:49.144","Green","Track","0.460","0.827","9.717","10.246","13.301","5.243","8.959","2.707","150.568"
"14","GTD","Kyle Marcelli","92","54.891","1:28:00.182","Green","Track","0.473","0.843","10.427","10.922","14.287","5.637","9.496","2.806","146.430"
"48","GTD","Madison Snow","93","53.588","1:28:02.570","Green","Track","0.472","0.845","10.031","10.782","13.782","5.463","9.393","2.820","146.740"
"25","GTLM","Alexander Sims","94","51.532","1:28:04.668","Green","Track","0.456","0.847","9.690","10.328","13.413","5.281","8.854","2.663","151.889"
"3","GTLM","Jan Magnussen","96","51.488","1:28:06.079","Green","Track","0.458","0.818","9.738","10.289","13.337","5.213","8.935","2.700","151.226"
"912","GTLM","Earl Bamber","96","51.699","1:28:09.599","Green","Track","0.458","0.823","9.709","10.308","13.434","5.263","8.992","2.712","151.226"
"66","GTLM","Joey Hand","96","51.569","1:28:12.034","Green","Track","0.457","0.816","9.645","10.357","13.382","5.217","8.995","2.700","151.557"
"63","GTD","Gunnar Jeannette","93","53.987","1:28:19.926","Green","Track","0.472","0.842","10.182","10.933","13.935","5.495","9.344","2.784","146.740"
"58","GTD","Christina Nielsen","93","53.956","1:28:24.214","Green","Track","0.476","0.850","10.196","10.834","13.785","5.502","9.508","2.805","145.507"
"44","GTD","Andy Lally","93","54.004","1:28:25.209","Green","Track","0.470","0.836","10.288","10.728","13.947","5.536","9.407","2.792","147.365"
"67","GTLM","Ryan Briscoe","96","52.683","1:28:26.803","Green","Track","0.459","0.819","9.838","10.627","13.668","5.414","9.137","2.721","150.896"
"4","GTLM","Oliver Gavin","96","52.141","1:28:31.102","Green","Track","0.458","0.821","9.832","10.447","13.617","5.267","8.993","2.706","151.226"
"24","GTLM","Jesse Krohn","96","52.534","1:28:34.447","Green","Track","0.459","0.819","10.013","10.455","13.667","5.381","9.032","2.708","150.896"
